year,month,state,disease_name,total_cases
2024,3,Telangana,Anxiety Disorder,1
2024,3,Telangana,Depression,1
2024,3,Telangana,Japanese Encephalitis,1
2024,3,Uttar Pradesh,Anxiety Disorder,3
2024,3,Uttar Pradesh,Asthma,1
2024,3,Uttar Pradesh,COVID-19,2
2024,3,Uttar Pradesh,Diabetes (Type 2),2
2024,3,Uttar Pradesh,Diarrhea,1
2024,3,Uttar Pradesh,HIV/AIDS,2
2024,3,Uttar Pradesh,Hypertension,1
2024,3,Uttar Pradesh,Jaundice (Hepatitis A),2
2024,3,Uttar Pradesh,Kala-Azar,3
2024,3,Uttar Pradesh,Lung Cancer,1
2024,3,Uttar Pradesh,Stroke,2
2024,3,Uttar Pradesh,Thalassemia,1
2024,3,Uttar Pradesh,Tuberculosis,1
2024,3,Uttar Pradesh,Typhoid,4
2024,3,West Bengal,Anxiety Disorder,1
2024,3,West Bengal,Chikungunya,1
2024,3,West Bengal,Filariasis,1
2024,3,West Bengal,Gastroenteritis,1
2024,3,West Bengal,HIV/AIDS,1
2024,3,West Bengal,Heart Disease,1
2024,3,West Bengal,Hepatitis B,1
2024,3,West Bengal,Kala-Azar,1
2024,3,West Bengal,Oral Cancer,2
2024,3,West Bengal,Sickle Cell Anemia,2
2024,4,Andhra Pradesh,Chronic Kidney Disease,1
2024,4,Andhra Pradesh,Diabetes (Type 2),1
2024,4,Andhra Pradesh,Diarrhea,1
2024,4,Andhra Pradesh,Gastroenteritis,1
2024,4,Andhra Pradesh,Sickle Cell Anemia,1
2024,4,Assam,Breast Cancer,1
2024,4,Assam,Japanese Encephalitis,1
2024,4,Assam,Pneumonia,1
2024,4,Bihar,Anxiety Disorder,1
2024,4,Bihar,Dengue,1
2024,4,Bihar,Depression,1
2024,4,Bihar,Filariasis,1
2024,4,Bihar,Gastroenteritis,6
2024,4,Bihar,Hepatitis B,1
2024,4,Bihar,Jaundice (Hepatitis A),1
2024,4,Bihar,Kala-Azar,1
2024,4,Bihar,Leptospirosis,1
2024,4,Bihar,Lung Cancer,1
2024,4,Bihar,Oral Cancer,1
2024,4,Bihar,Pneumonia,1
2024,4,Bihar,Tuberculosis,2
2024,4,Chhattisgarh,Chronic Kidney Disease,1
2024,4,Goa,Kala-Azar,1
2024,4,Gujarat,COPD,2
2024,4,Gujarat,COVID-19,1
2024,4,Gujarat,Filariasis,1
2024,4,Gujarat,HIV/AIDS,1
2024,4,Gujarat,Hepatitis B,1
2024,4,Gujarat,Jaundice (Hepatitis A),2
2024,4,Gujarat,Leptospirosis,1
2024,4,Gujarat,Stroke,1
2024,4,Gujarat,Thalassemia,1
2024,4,Gujarat,Tuberculosis,1
2024,4,Haryana,Heart Disease,1
2024,4,Haryana,Japanese Encephalitis,1
2024,4,Haryana,Leptospirosis,1
2024,4,Haryana,Stroke,1
2024,4,Haryana,Typhoid,1
2024,4,Himachal Pradesh,Filariasis,1
2024,4,Himachal Pradesh,Jaundice (Hepatitis A),1
2024,4,Jharkhand,Hypertension,1
2024,4,Jharkhand,Japanese Encephalitis,1
2024,4,Karnataka,Anxiety Disorder,1
2024,4,Karnataka,Asthma,1
2024,4,Karnataka,Depression,1
2024,4,Karnataka,Diabetes (Type 2),2
2024,4,Karnataka,Diarrhea,1
2024,4,Karnataka,Sickle Cell Anemia,1
2024,4,Karnataka,Thalassemia,1
2024,4,Karnataka,Tuberculosis,1
2024,4,Kerala,Anxiety Disorder,1
2024,4,Kerala,COVID-19,1
2024,4,Kerala,Kala-Azar,1
2024,4,Kerala,Lung Cancer,1
2024,4,Madhya Pradesh,Depression,1
2024,4,Madhya Pradesh,Diabetes (Type 2),2
2024,4,Madhya Pradesh,Gastroenteritis,1
2024,4,Madhya Pradesh,HIV/AIDS,1
2024,4,Madhya Pradesh,Hypertension,1
2024,4,Madhya Pradesh,Kala-Azar,1
2024,4,Madhya Pradesh,Thalassemia,1
2024,4,Madhya Pradesh,Tuberculosis,1
2024,4,Maharashtra,Breast Cancer,1
2024,4,Maharashtra,Cholera,1
2024,4,Maharashtra,Chronic Kidney Disease,1
2024,4,Maharashtra,Gastroenteritis,3
2024,4,Maharashtra,HIV/AIDS,1
2024,4,Maharashtra,Heart Disease,1
2024,4,Maharashtra,Jaundice (Hepatitis A),2
2024,4,Maharashtra,Malaria,1
2024,4,Maharashtra,Oral Cancer,1
2024,4,Maharashtra,Sickle Cell Anemia,1
2024,4,Maharashtra,Stroke,1
2024,4,Maharashtra,Tuberculosis,2
2024,4,Maharashtra,Typhoid,1
2024,4,Meghalaya,Breast Cancer,1
2024,4,Meghalaya,Gastroenteritis,1
2024,4,NCT of Delhi,Anxiety Disorder,1
2024,4,NCT of Delhi,Dengue,1
2024,4,NCT of Delhi,Heart Disease,1
2024,4,NCT of Delhi,Malaria,1
2024,4,NCT of Delhi,Thalassemia,1
2024,4,Odisha,Chikungunya,1
2024,4,Odisha,Chronic Kidney Disease,2
2024,4,Odisha,Gastroenteritis,2
2024,4,Odisha,HIV/AIDS,1
2024,4,Puducherry,Filariasis,1
2024,4,Punjab,Anxiety Disorder,1
2024,4,Punjab,Chikungunya,1
2024,4,Punjab,Diarrhea,1
2024,4,Rajasthan,Anxiety Disorder,1
2024,4,Rajasthan,Breast Cancer,1
2024,4,Rajasthan,Gastroenteritis,2
2024,4,Rajasthan,HIV/AIDS,1
2024,4,Rajasthan,Hepatitis B,1
2024,4,Rajasthan,Jaundice (Hepatitis A),1
2024,4,Rajasthan,Leptospirosis,1
2024,4,Rajasthan,Oral Cancer,1
2024,4,Rajasthan,Sickle Cell Anemia,1
2024,4,Rajasthan,Thalassemia,2
2024,4,Tamil Nadu,COPD,1
2024,4,Tamil Nadu,COVID-19,1
2024,4,Tamil Nadu,Chronic Kidney Disease,1
2024,4,Tamil Nadu,Diabetes (Type 2),2
2024,4,Tamil Nadu,Diarrhea,1
2024,4,Tamil Nadu,Filariasis,1
2024,4,Tamil Nadu,Heart Disease,1
2024,4,Tamil Nadu,Hypertension,1
2024,4,Tamil Nadu,Japanese Encephalitis,1
2024,4,Tamil Nadu,Jaundice (Hepatitis A),1
2024,4,Tamil Nadu,Oral Cancer,2
2024,4,Tamil Nadu,Sickle Cell Anemia,1
2024,4,Tamil Nadu,Stroke,1
2024,4,Tamil Nadu,Thalassemia,2
2024,4,Tamil Nadu,Typhoid,1
2024,4,Telangana,Chronic Kidney Disease,2
2024,4,Telangana,Diabetes (Type 2),1
2024,4,Telangana,Gastroenteritis,1
2024,4,Telangana,Hypertension,1
2024,4,Uttar Pradesh,Anxiety Disorder,1
2024,4,Uttar Pradesh,Breast Cancer,1
2024,4,Uttar Pradesh,COVID-19,1
2024,4,Uttar Pradesh,Chikungunya,1
2024,4,Uttar Pradesh,Cholera,1
2024,4,Uttar Pradesh,Chronic Kidney Disease,2
2024,4,Uttar Pradesh,Depression,1
2024,4,Uttar Pradesh,Gastroenteritis,2
2024,4,Uttar Pradesh,Heart Disease,1
2024,4,Uttar Pradesh,Hepatitis B,1
2024,4,Uttar Pradesh,Hypertension,1
2024,4,Uttar Pradesh,Jaundice (Hepatitis A),3
2024,4,Uttar Pradesh,Kala-Azar,1
2024,4,Uttar Pradesh,Malaria,1
2024,4,Uttar Pradesh,Oral Cancer,1
2024,4,Uttar Pradesh,Thalassemia,1
2024,4,Uttar Pradesh,Tuberculosis,1
2024,4,Uttar Pradesh,Typhoid,1
2024,4,West Bengal,Asthma,1
2024,4,West Bengal,Cholera,1
2024,4,West Bengal,Diarrhea,2
2024,4,West Bengal,Gastroenteritis,2
2024,4,West Bengal,Hepatitis B,1
2024,4,West Bengal,Japanese Encephalitis,1
2024,4,West Bengal,Lung Cancer,1
2024,4,West Bengal,Sickle Cell Anemia,1
2024,4,West Bengal,Stroke,2
2024,4,West Bengal,Thalassemia,1
2024,5,Andhra Pradesh,Anxiety Disorder,1
2024,5,Andhra Pradesh,Asthma,1
2024,5,Andhra Pradesh,Chronic Kidney Disease,1
2024,5,Andhra Pradesh,Gastroenteritis,1
2024,5,Andhra Pradesh,Japanese Encephalitis,1
2024,5,Andhra Pradesh,Jaundice (Hepatitis A),1
2024,5,Andhra Pradesh,Sickle Cell Anemia,1
2024,5,Assam,Breast Cancer,1
2024,5,Assam,Diarrhea,1
2024,5,Assam,Gastroenteritis,1
2024,5,Assam,Heart Disease,1
2024,5,Assam,Swine Flu (H1N1),1
2024,5,Bihar,COVID-19,1
2024,5,Bihar,Depression,2
2024,5,Bihar,Diarrhea,1
2024,5,Bihar,Hepatitis B,1
2024,5,Bihar,Hypertension,1
2024,5,Bihar,Japanese Encephalitis,1
2024,5,Bihar,Jaundice (Hepatitis A),1
2024,5,Bihar,Tuberculosis,1
2024,5,Bihar,Typhoid,1
2024,5,Chhattisgarh,Diarrhea,1
2024,5,Chhattisgarh,Japanese Encephalitis,2
2024,5,Chhattisgarh,Jaundice (Hepatitis A),1
2024,5,Chhattisgarh,Kala-Azar,1
2024,5,Chhattisgarh,Thalassemia,1
2024,5,Chhattisgarh,Tuberculosis,1
2024,5,Goa,Diarrhea,1
2024,5,Goa,Swine Flu (H1N1),1
2024,5,Gujarat,Anxiety Disorder,1
2024,5,Gujarat,Cholera,1
2024,5,Gujarat,Gastroenteritis,2
2024,5,Gujarat,Heart Disease,1
2024,5,Gujarat,Japanese Encephalitis,1
2024,5,Gujarat,Jaundice (Hepatitis A),2
2024,5,Gujarat,Kala-Azar,1
2024,5,Gujarat,Lung Cancer,1
2024,5,Gujarat,Pneumonia,1
2024,5,Gujarat,Stroke,1
2024,5,Haryana,Chronic Kidney Disease,1
2024,5,Himachal Pradesh,Dengue,1
2024,5,Jammu and Kashmir,Gastroenteritis,1
2024,5,Jammu and Kashmir,Oral Cancer,1
2024,5,Karnataka,COPD,1
2024,5,Karnataka,Gastroenteritis,2
2024,5,Karnataka,Lung Cancer,1
2024,5,Karnataka,Malaria,1
2024,5,Karnataka,Thalassemia,1
2024,5,Kerala,Breast Cancer,2
2024,5,Kerala,Oral Cancer,1
2024,5,Madhya Pradesh,Filariasis,1
2024,5,Madhya Pradesh,Gastroenteritis,1
2024,5,Madhya Pradesh,HIV/AIDS,2
2024,5,Madhya Pradesh,Heart Disease,1
2024,5,Madhya Pradesh,Hypertension,1
2024,5,Madhya Pradesh,Stroke,1
2024,5,Madhya Pradesh,Thalassemia,2
2024,5,Madhya Pradesh,Tuberculosis,1
2024,5,Maharashtra,Asthma,1
2024,5,Maharashtra,Breast Cancer,1
2024,5,Maharashtra,COVID-19,1
2024,5,Maharashtra,Dengue,1
2024,5,Maharashtra,Diarrhea,1
2024,5,Maharashtra,HIV/AIDS,1
2024,5,Maharashtra,Heart Disease,1
2024,5,Maharashtra,Jaundice (Hepatitis A),2
2024,5,Maharashtra,Kala-Azar,2
2024,5,Maharashtra,Lung Cancer,1
2024,5,Maharashtra,Pneumonia,1
2024,5,Maharashtra,Stroke,3
2024,5,Maharashtra,Typhoid,2
2024,5,NCT of Delhi,Diarrhea,1
2024,5,NCT of Delhi,Jaundice (Hepatitis A),1
2024,5,NCT of Delhi,Sickle Cell Anemia,1
2024,5,NCT of Delhi,Thalassemia,1
2024,5,Odisha,Asthma,1
2024,5,Odisha,Diarrhea,1
2024,5,Odisha,Kala-Azar,1
2024,5,Odisha,Sickle Cell Anemia,1
2024,5,Odisha,Thalassemia,1
2024,5,Punjab,Anxiety Disorder,2
2024,5,Punjab,Japanese Encephalitis,1
2024,5,Punjab,Leptospirosis,1
2024,5,Rajasthan,Dengue,1
2024,5,Rajasthan,Diabetes (Type 2),1
2024,5,Rajasthan,Diarrhea,1
2024,5,Rajasthan,Jaundice (Hepatitis A),2
2024,5,Rajasthan,Stroke,1
2024,5,Rajasthan,Thalassemia,1
2024,5,Tamil Nadu,Asthma,1
2024,5,Tamil Nadu,Chronic Kidney Disease,1
2024,5,Tamil Nadu,Diabetes (Type 2),1
2024,5,Tamil Nadu,Gastroenteritis,1
2024,5,Tamil Nadu,HIV/AIDS,1
2024,5,Tamil Nadu,Japanese Encephalitis,1
2024,5,Tamil Nadu,Oral Cancer,1
2024,5,Tamil Nadu,Sickle Cell Anemia,1
2024,5,Telangana,Hypertension,1
2024,5,Telangana,Japanese Encephalitis,1
2024,5,Telangana,Pneumonia,1
2024,5,Telangana,Sickle Cell Anemia,1
2024,5,Telangana,Thalassemia,1
2024,5,Telangana,Typhoid,1
2024,5,Uttar Pradesh,Breast Cancer,2
2024,5,Uttar Pradesh,COPD,1
2024,5,Uttar Pradesh,Cholera,1
2024,5,Uttar Pradesh,Dengue,2
2024,5,Uttar Pradesh,Depression,1
2024,5,Uttar Pradesh,Diabetes (Type 2),1
2024,5,Uttar Pradesh,Diarrhea,2
2024,5,Uttar Pradesh,Filariasis,1
2024,5,Uttar Pradesh,Gastroenteritis,1
2024,5,Uttar Pradesh,Heart Disease,1
2024,5,Uttar Pradesh,Hepatitis B,1
2024,5,Uttar Pradesh,Japanese Encephalitis,1
2024,5,Uttar Pradesh,Jaundice (Hepatitis A),3
2024,5,Uttar Pradesh,Oral Cancer,2
2024,5,Uttar Pradesh,Stroke,4
2024,5,Uttar Pradesh,Tuberculosis,1
2024,5,West Bengal,Breast Cancer,1
2024,5,West Bengal,Depression,1
2024,5,West Bengal,Diarrhea,1
2024,5,West Bengal,Hepatitis B,1
2024,5,West Bengal,Jaundice (Hepatitis A),2
2024,5,West Bengal,Kala-Azar,1
2024,5,West Bengal,Stroke,1
2024,6,Andhra Pradesh,Asthma,1
2024,6,Andhra Pradesh,Depression,1
2024,6,Andhra Pradesh,Japanese Encephalitis,1
2024,6,Andhra Pradesh,Jaundice (Hepatitis A),2
2024,6,Andhra Pradesh,Kala-Azar,1
2024,6,Andhra Pradesh,Leptospirosis,1
2024,6,Andhra Pradesh,Oral Cancer,1
2024,6,Andhra Pradesh,Tuberculosis,1
2024,6,Assam,Filariasis,1
2024,6,Assam,Gastroenteritis,1
2024,6,Assam,Japanese Encephalitis,1
2024,6,Assam,Jaundice (Hepatitis A),1
2024,6,Assam,Lung Cancer,1
2024,6,Assam,Stroke,1
2024,6,Bihar,Breast Cancer,1
2024,6,Bihar,Chronic Kidney Disease,1
2024,6,Bihar,Diabetes (Type 2),2
2024,6,Bihar,Gastroenteritis,3
2024,6,Bihar,HIV/AIDS,1
2024,6,Bihar,Heart Disease,1
2024,6,Bihar,Hypertension,1
2024,6,Bihar,Jaundice (Hepatitis A),2
2024,6,Bihar,Oral Cancer,1
2024,6,Bihar,Stroke,1
2024,6,Bihar,Thalassemia,1
2024,6,Bihar,Tuberculosis,2
2024,6,Bihar,Typhoid,1
2024,6,Chhattisgarh,Chronic Kidney Disease,1
2024,6,Goa,HIV/AIDS,1
2024,6,Goa,Swine Flu (H1N1),1
2024,6,Gujarat,Filariasis,1
2024,6,Gujarat,Gastroenteritis,1
2024,6,Gujarat,HIV/AIDS,1
2024,6,Gujarat,Hypertension,1
2024,6,Gujarat,Jaundice (Hepatitis A),2
2024,6,Gujarat,Pneumonia,1
2024,6,Haryana,Chikungunya,1
2024,6,Haryana,Oral Cancer,1
2024,6,Haryana,Sickle Cell Anemia,1
2024,6,Jammu and Kashmir,Heart Disease,2
2024,6,Jammu and Kashmir,Kala-Azar,1
2024,6,Jharkhand,HIV/AIDS,1
2024,6,Jharkhand,Hepatitis B,1
2024,6,Jharkhand,Hypertension,1
2024,6,Jharkhand,Jaundice (Hepatitis A),1
2024,6,Jharkhand,Kala-Azar,1
2024,6,Jharkhand,Pneumonia,1
2024,6,Jharkhand,Stroke,1
2024,6,Karnataka,Breast Cancer,1
2024,6,Karnataka,Chronic Kidney Disease,1
2024,6,Karnataka,Gastroenteritis,1
2024,6,Karnataka,Heart Disease,2
2024,6,Karnataka,Hypertension,1
2024,6,Karnataka,Jaundice (Hepatitis A),1
2024,6,Karnataka,Stroke,1
2024,6,Kerala,Depression,1
2024,6,Kerala,Diarrhea,1
2024,6,Kerala,Japanese Encephalitis,2
2024,6,Kerala,Kala-Azar,1
2024,6,Kerala,Stroke,1
2024,6,Kerala,Typhoid,1
2024,6,Madhya Pradesh,Chronic Kidney Disease,1
2024,6,Madhya Pradesh,Diabetes (Type 2),1
2024,6,Madhya Pradesh,Filariasis,1
2024,6,Madhya Pradesh,HIV/AIDS,1
2024,6,Madhya Pradesh,Hypertension,1
2024,6,Madhya Pradesh,Jaundice (Hepatitis A),1
2024,6,Madhya Pradesh,Kala-Azar,1
2024,6,Madhya Pradesh,Oral Cancer,1
2024,6,Madhya Pradesh,Swine Flu (H1N1),1
2024,6,Madhya Pradesh,Thalassemia,1
2024,6,Madhya Pradesh,Tuberculosis,1
2024,6,Maharashtra,Anxiety Disorder,2
2024,6,Maharashtra,Diabetes (Type 2),1
2024,6,Maharashtra,Diarrhea,1
2024,6,Maharashtra,Heart Disease,1
2024,6,Maharashtra,Hypertension,1
2024,6,Maharashtra,Jaundice (Hepatitis A),2
2024,6,Maharashtra,Kala-Azar,2
2024,6,Maharashtra,Leptospirosis,1
2024,6,Maharashtra,Sickle Cell Anemia,1
2024,6,Maharashtra,Tuberculosis,2
2024,6,Maharashtra,Typhoid,1
2024,6,Manipur,Stroke,1
2024,6,Meghalaya,Hypertension,1
2024,6,NCT of Delhi,Kala-Azar,1
2024,6,Nagaland,Kala-Azar,1
2024,6,Odisha,Breast Cancer,1
2024,6,Odisha,Chronic Kidney Disease,3
2024,6,Odisha,Diabetes (Type 2),1
2024,6,Odisha,Gastroenteritis,2
2024,6,Odisha,Jaundice (Hepatitis A),2
2024,6,Odisha,Kala-Azar,1
2024,6,Odisha,Malaria,1
2024,6,Odisha,Thalassemia,1
2024,6,Punjab,HIV/AIDS,1
2024,6,Punjab,Lung Cancer,1
2024,6,Punjab,Sickle Cell Anemia,1
2024,6,Rajasthan,COPD,1
2024,6,Rajasthan,Gastroenteritis,2
2024,6,Rajasthan,HIV/AIDS,1
2024,6,Rajasthan,Hypertension,2
2024,6,Rajasthan,Leptospirosis,1
2024,6,Rajasthan,Oral Cancer,1
2024,6,Rajasthan,Stroke,1
2024,6,Rajasthan,Swine Flu (H1N1),1
2024,6,Rajasthan,Tuberculosis,2
2024,6,Tamil Nadu,Chronic Kidney Disease,1
2024,6,Tamil Nadu,Hypertension,2
2024,6,Tamil Nadu,Japanese Encephalitis,1
2024,6,Tamil Nadu,Sickle Cell Anemia,1
2024,6,Tamil Nadu,Thalassemia,1
2024,6,Tamil Nadu,Typhoid,1
2024,6,Telangana,Depression,1
2024,6,Telangana,Diabetes (Type 2),1
2024,6,Telangana,Japanese Encephalitis,1
2024,6,Telangana,Jaundice (Hepatitis A),1
2024,6,Telangana,Stroke,1
2024,6,Uttar Pradesh,COVID-19,1
2024,6,Uttar Pradesh,Chikungunya,2
2024,6,Uttar Pradesh,Diabetes (Type 2),2
2024,6,Uttar Pradesh,Filariasis,1
2024,6,Uttar Pradesh,Gastroenteritis,2
2024,6,Uttar Pradesh,Hepatitis B,2
2024,6,Uttar Pradesh,Hypertension,1
2024,6,Uttar Pradesh,Leptospirosis,1
2024,6,Uttar Pradesh,Oral Cancer,1
2024,6,Uttar Pradesh,Sickle Cell Anemia,1
2024,6,Uttar Pradesh,Stroke,1
2024,6,Uttar Pradesh,Swine Flu (H1N1),1
2024,6,Uttarakhand,Hepatitis B,1
2024,6,West Bengal,Depression,1
2024,6,West Bengal,Diabetes (Type 2),1
2024,6,West Bengal,Filariasis,1
2024,6,West Bengal,Hypertension,2
2024,6,West Bengal,Oral Cancer,1
2024,7,Andhra Pradesh,Cholera,1
2024,7,Andhra Pradesh,Depression,1
2024,7,Andhra Pradesh,Jaundice (Hepatitis A),1
2024,7,Andhra Pradesh,Kala-Azar,1
2024,7,Andhra Pradesh,Leptospirosis,1
2024,7,Andhra Pradesh,Malaria,1
2024,7,Andhra Pradesh,Sickle Cell Anemia,1
2024,7,Arunachal Pradesh,Gastroenteritis,1
2024,7,Assam,Anxiety Disorder,1
2024,7,Assam,Chikungunya,1
2024,7,Assam,Cholera,2
2024,7,Assam,Dengue,1
2024,7,Assam,Hepatitis B,1
2024,7,Assam,Hypertension,1
2024,7,Assam,Malaria,2
2024,7,Bihar,Anxiety Disorder,2
2024,7,Bihar,Breast Cancer,1
2024,7,Bihar,Chikungunya,1
2024,7,Bihar,Cholera,1
2024,7,Bihar,Dengue,2
2024,7,Bihar,Diabetes (Type 2),1
2024,7,Bihar,Filariasis,1
2024,7,Bihar,Heart Disease,2
2024,7,Bihar,Hepatitis B,1
2024,7,Bihar,Hypertension,2
2024,7,Bihar,Japanese Encephalitis,2
2024,7,Bihar,Jaundice (Hepatitis A),1
2024,7,Bihar,Leptospirosis,6
2024,7,Bihar,Sickle Cell Anemia,2
2024,7,Bihar,Tuberculosis,1
2024,7,Chhattisgarh,Chikungunya,1
2024,7,Chhattisgarh,Gastroenteritis,1
2024,7,Chhattisgarh,Jaundice (Hepatitis A),1
2024,7,Chhattisgarh,Malaria,1
2024,7,Goa,Malaria,1
2024,7,Gujarat,COVID-19,1
2024,7,Gujarat,Cholera,1
2024,7,Gujarat,Dengue,3
2024,7,Gujarat,Diabetes (Type 2),1
2024,7,Gujarat,Diarrhea,1
2024,7,Gujarat,Heart Disease,1
2024,7,Gujarat,Japanese Encephalitis,1
2024,7,Gujarat,Jaundice (Hepatitis A),1
2024,7,Gujarat,Leptospirosis,2
2024,7,Gujarat,Lung Cancer,2
2024,7,Gujarat,Malaria,2
2024,7,Gujarat,Thalassemia,1
2024,7,Gujarat,Tuberculosis,1
2024,7,Haryana,Chronic Kidney Disease,3
2024,7,Haryana,Diabetes (Type 2),1
2024,7,Haryana,Diarrhea,2
2024,7,Haryana,Filariasis,1
2024,7,Haryana,Gastroenteritis,3
2024,7,Haryana,Malaria,1
2024,7,Himachal Pradesh,Chikungunya,1
2024,7,Himachal Pradesh,HIV/AIDS,1
2024,7,Himachal Pradesh,Hepatitis B,1
2024,7,Jammu and Kashmir,Anxiety Disorder,1
2024,7,Jammu and Kashmir,Depression,1
2024,7,Jharkhand,Gastroenteritis,1
2024,7,Jharkhand,Heart Disease,1
2024,7,Jharkhand,Hepatitis B,1
2024,7,Jharkhand,Malaria,1
2024,7,Jharkhand,Oral Cancer,1
2024,7,Jharkhand,Sickle Cell Anemia,1
2024,7,Karnataka,Cholera,1
2024,7,Karnataka,Chronic Kidney Disease,1
2024,7,Karnataka,Depression,1
2024,7,Karnataka,Gastroenteritis,2
2024,7,Karnataka,Hypertension,1
2024,7,Karnataka,Jaundice (Hepatitis A),1
2024,7,Karnataka,Kala-Azar,1
2024,7,Karnataka,Leptospirosis,1
2024,7,Karnataka,Lung Cancer,1
2024,7,Karnataka,Malaria,2
2024,7,Karnataka,Swine Flu (H1N1),1
2024,7,Karnataka,Tuberculosis,1
2024,7,Kerala,Breast Cancer,1
2024,7,Kerala,Cholera,1
2024,7,Kerala,Diabetes (Type 2),1
2024,7,Kerala,Filariasis,1
2024,7,Kerala,Hypertension,1
2024,7,Kerala,Kala-Azar,1
2024,7,Kerala,Stroke,2
2024,7,Madhya Pradesh,Anxiety Disorder,2
2024,7,Madhya Pradesh,Chikungunya,2
2024,7,Madhya Pradesh,Cholera,2
2024,7,Madhya Pradesh,Dengue,2
2024,7,Madhya Pradesh,Depression,1
2024,7,Madhya Pradesh,Gastroenteritis,1
2024,7,Madhya Pradesh,Hepatitis B,2
2024,7,Madhya Pradesh,Jaundice (Hepatitis A),1
2024,7,Madhya Pradesh,Leptospirosis,1
2024,7,Madhya Pradesh,Lung Cancer,1
2024,7,Madhya Pradesh,Tuberculosis,1
2024,7,Maharashtra,Anxiety Disorder,1
2024,7,Maharashtra,Chikungunya,1
2024,7,Maharashtra,Cholera,1
2024,7,Maharashtra,Depression,1
2024,7,Maharashtra,Diabetes (Type 2),1
2024,7,Maharashtra,Diarrhea,3
2024,7,Maharashtra,Gastroenteritis,1
2024,7,Maharashtra,Jaundice (Hepatitis A),1
2024,7,Maharashtra,Leptospirosis,1
2024,7,Maharashtra,Oral Cancer,2
2024,7,Maharashtra,Sickle Cell Anemia,1
2024,7,Maharashtra,Thalassemia,2
2024,7,Maharashtra,Tuberculosis,1
2024,7,Maharashtra,Typhoid,1
2024,7,NCT of Delhi,Depression,1
2024,7,NCT of Delhi,Gastroenteritis,1
2024,7,NCT of Delhi,HIV/AIDS,1
2024,7,NCT of Delhi,Jaundice (Hepatitis A),1
2024,7,NCT of Delhi,Lung Cancer,1
2024,7,NCT of Delhi,Oral Cancer,1
2024,7,NCT of Delhi,Thalassemia,1
2024,7,Odisha,Asthma,1
2024,7,Odisha,Cholera,1
2024,7,Odisha,Chronic Kidney Disease,1
2024,7,Odisha,Filariasis,1
2024,7,Odisha,Gastroenteritis,1
2024,7,Odisha,Heart Disease,1
2024,7,Odisha,Malaria,1
2024,7,Odisha,Oral Cancer,1
2024,7,Odisha,Tuberculosis,1
2024,7,Odisha,Typhoid,1
2024,7,Puducherry,Kala-Azar,1
2024,7,Punjab,Cholera,1
2024,7,Punjab,HIV/AIDS,1
2024,7,Punjab,Hepatitis B,1
2024,7,Punjab,Leptospirosis,1
2024,7,Punjab,Lung Cancer,1
2024,7,Punjab,Malaria,1
2024,7,Punjab,Oral Cancer,1
2024,7,Rajasthan,Anxiety Disorder,1
2024,7,Rajasthan,Chikungunya,3
2024,7,Rajasthan,Cholera,2
2024,7,Rajasthan,HIV/AIDS,1
2024,7,Rajasthan,Heart Disease,1
2024,7,Rajasthan,Leptospirosis,1
2024,7,Rajasthan,Malaria,1
2024,7,Tamil Nadu,Dengue,1
2024,7,Tamil Nadu,Diarrhea,1
2024,7,Tamil Nadu,Filariasis,1
2024,7,Tamil Nadu,Leptospirosis,1
2024,7,Tamil Nadu,Malaria,1
2024,7,Tamil Nadu,Pneumonia,1
2024,7,Tamil Nadu,Thalassemia,1
2024,7,Tamil Nadu,Tuberculosis,1
2024,7,Telangana,Asthma,1
2024,7,Telangana,Chronic Kidney Disease,1
2024,7,Telangana,Dengue,1
2024,7,Telangana,Depression,1
2024,7,Telangana,Malaria,1
2024,7,Telangana,Oral Cancer,1
2024,7,Telangana,Sickle Cell Anemia,1
2024,7,Telangana,Thalassemia,1
2024,7,Uttar Pradesh,Asthma,1
2024,7,Uttar Pradesh,Chikungunya,2
2024,7,Uttar Pradesh,Cholera,3
2024,7,Uttar Pradesh,Chronic Kidney Disease,1
2024,7,Uttar Pradesh,Dengue,2
2024,7,Uttar Pradesh,Diabetes (Type 2),1
2024,7,Uttar Pradesh,Filariasis,1
2024,7,Uttar Pradesh,Gastroenteritis,1
2024,7,Uttar Pradesh,HIV/AIDS,1
2024,7,Uttar Pradesh,Heart Disease,1
2024,7,Uttar Pradesh,Japanese Encephalitis,2
2024,7,Uttar Pradesh,Kala-Azar,1
2024,7,Uttar Pradesh,Leptospirosis,2
2024,7,Uttar Pradesh,Malaria,2
2024,7,Uttar Pradesh,Oral Cancer,2
2024,7,Uttar Pradesh,Pneumonia,1
2024,7,Uttar Pradesh,Thalassemia,1
2024,7,Uttar Pradesh,Typhoid,2
2024,7,Uttarakhand,Breast Cancer,1
2024,7,Uttarakhand,Lung Cancer,1
2024,7,Uttarakhand,Oral Cancer,1
2024,7,West Bengal,Anxiety Disorder,2
2024,7,West Bengal,Chikungunya,2
2024,7,West Bengal,Dengue,2
2024,7,West Bengal,Diarrhea,2
2024,7,West Bengal,HIV/AIDS,1
2024,7,West Bengal,Heart Disease,2
2024,7,West Bengal,Hepatitis B,3
2024,7,West Bengal,Hypertension,1
2024,7,West Bengal,Japanese Encephalitis,1
2024,7,West Bengal,Jaundice (Hepatitis A),1
2024,7,West Bengal,Kala-Azar,1
2024,7,West Bengal,Leptospirosis,2
2024,7,West Bengal,Malaria,1
